rating,location,amount,ratings,deskripsiRating,jumlahReviews,Fasilitas_Restaurant,Fasilitas_BAR,Fasilitas_Internet,Fasilitas_GYM,Fasilitas_SwimmingPool
6.6 Very GoodFrom 7 reviews,Uberlandia,10000,6.6,Very Good,7,True,True,False,False,False
,Wanderland,2500,,,,True,True,False,False,False
7.3 Very GoodFrom 8 reviews,Wanderland,38500,7.3,Very Good,8,True,True,True,True,True
7.2 Very GoodFrom 30 reviews,Stokol,20000,7.2,Very Good,30,True,False,True,False,False
6.1 Very GoodFrom 24 reviews,Uberlandia,5000,6.1,Very Good,24,True,False,False,False,False
From 1 review,Stokol,30000,,,1,True,True,False,True,True
,Wanderland,10000,,,,True,True,True,False,False
6.9 Very GoodFrom 33 reviews,Uberlandia,13975,6.9,Very Good,33,True,True,False,False,False
5.6 GoodFrom 1 review,Stokol,15500,5.6,Good,1,True,False,False,True,False
,Wanderland,19550,,,,True,True,True,False,True
8.6 ExcellentFrom 6 reviews,Willsmian,23000,8.6,Excellent,6,True,True,False,True,True
6.3 Very GoodFrom 34 reviews,Andeman,11500,6.3,Very Good,34,True,True,False,False,False
8.9 ExcellentFrom 11 reviews,Wanderland,18000,8.9,Excellent,11,False,False,True,False,False
9.1 ExcellentFrom 12 reviews,Hallerson,37200,9.1,Excellent,12,True,False,True,False,True
7.6 Very GoodFrom 1 review,Stokol,16500,7.6,Very Good,1,True,True,False,True,True
,Willsmian,30000,,,,,,,,
From 1 review,Hallerson,15000,,,1,True,True,True,False,True
2.8 FairFrom 3 reviews,Uberlandia,3000,2.8,Fair,3,True,True,False,False,False
8.6 ExcellentFrom 2 reviews,Andeman,9000,8.6,Excellent,2,True,True,True,False,False
8.3 ExcellentFrom 18 reviews,Hallerson,30000,8.3,Excellent,18,True,True,False,False,False
8.8 ExcellentFrom 2 reviews,Willsmian,20000,8.8,Excellent,2,True,True,False,True,True
From 1 review,Stokol,30000,,,1,True,True,False,True,True
7.1 Very GoodFrom 13 reviews,Stokol,20000,7.1,Very Good,13,True,False,True,False,False
,Uberlandia,53475,,,,,,,,
5.8 GoodFrom 43 reviews,Andeman,6000,5.8,Good,43,True,True,False,False,False
9.2 ExcellentFrom 2 reviews,Wanderland,13350,9.2,Excellent,2,True,True,False,False,False
,Uberlandia,6000,,,,True,True,False,False,False
4.9 GoodFrom 5 reviews,Uberlandia,4400,4.9,Good,5,True,True,False,False,False
7.0 Very GoodFrom 14 reviews,Hallerson,5000,7.0,Very Good,14,True,True,False,False,False
6.7 Very GoodFrom 27 reviews,Willsmian,12000,6.7,Very Good,27,False,True,False,False,False
8.9 ExcellentFrom 5 reviews,Stokol,17000,8.9,Excellent,5,True,True,False,False,False
8.4 ExcellentFrom 6 reviews,Willsmian,10000,8.4,Excellent,6,True,True,False,False,False
5.7 GoodFrom 37 reviews,Andeman,30000,5.7,Good,37,True,True,False,True,True
7.0 Very GoodFrom 20 reviews,Andeman,143802,7.0,Very Good,20,True,True,False,False,False
6.4 Very GoodFrom 5 reviews,Stokol,6000,6.4,Very Good,5,True,True,False,False,False
8.0 ExcellentFrom 6 reviews,Andeman,20000,8.0,Excellent,6,True,True,False,False,False
8.2 ExcellentFrom 6 reviews,Andeman,30000,8.2,Excellent,6,False,False,False,False,True
7.9 Very GoodFrom 24 reviews,Willsmian,50000,7.9,Very Good,24,True,True,False,False,True
8.8 ExcellentFrom 1 review,Uberlandia,20000,8.8,Excellent,1,,,,,
,Willsmian,6000,,,,True,True,False,False,False
8.3 ExcellentFrom 11 reviews,Wanderland,27000,8.3,Excellent,11,True,True,True,True,True
6.9 Very GoodFrom 12 reviews,Machlessvile,6000,6.9,Very Good,12,True,True,True,False,False
5.5 GoodFrom 3 reviews,Hallerson,7700,5.5,Good,3,True,True,False,True,True
6.5 Very GoodFrom 12 reviews,Uberlandia,10000,6.5,Very Good,12,True,True,False,False,False
9.6 ExcellentFrom 2 reviews,Uberlandia,12800,9.6,Excellent,2,True,True,False,False,False
,Stokol,3500,,,,False,True,False,False,False
,Andeman,5000,,,,True,True,False,False,False
7.5 Very GoodFrom 154 reviews,Wanderland,20000,7.5,Very Good,154,True,False,False,False,True
6.0 Very GoodFrom 43 reviews,Hallerson,15000,6.0,Very Good,43,,,,,
,Machlessvile,3000,,,,True,True,False,False,False
8.0 ExcellentFrom 36 reviews,Hallerson,19000,8.0,Excellent,36,True,True,True,False,False
,Uberlandia,3900,,,,,,,,
8.2 ExcellentFrom 20 reviews,Uberlandia,20000,8.2,Excellent,20,True,True,False,False,False
7.0 Very GoodFrom 17 reviews,Andeman,16200,7.0,Very Good,17,True,True,False,True,True
6.7 Very GoodFrom 10 reviews,Andeman,40191,6.7,Very Good,10,True,True,True,True,True
8.7 ExcellentFrom 15 reviews,Andeman,35000,8.7,Excellent,15,True,True,True,False,True
,Wanderland,100000,,,,True,True,True,True,True
8.0 ExcellentFrom 9 reviews,Stokol,25000,8.0,Excellent,9,True,True,False,False,True
6.4 Very GoodFrom 49 reviews,Stokol,20000,6.4,Very Good,49,False,True,False,False,True
7.8 Very GoodFrom 15 reviews,Andeman,17483,7.8,Very Good,15,True,False,True,False,False
5.6 GoodFrom 4 reviews,Wanderland,13000,5.6,Good,4,True,False,False,True,False
,Wanderland,4500,,,,,,,,
,Willsmian,6175,,,,True,False,False,False,False
6.7 Very GoodFrom 50 reviews,Machlessvile,18000,6.7,Very Good,50,True,True,False,False,False
7.4 Very GoodFrom 26 reviews,Willsmian,10000,7.4,Very Good,26,True,True,True,False,False
5.7 GoodFrom 6 reviews,Hallerson,7350,5.7,Good,6,True,True,False,True,False
7.3 Very GoodFrom 7 reviews,Uberlandia,13500,7.3,Very Good,7,True,True,False,False,False
5.1 GoodFrom 13 reviews,Uberlandia,88800,5.1,Good,13,True,True,False,True,True
6.8 Very GoodFrom 14 reviews,Hallerson,9750,6.8,Very Good,14,True,True,True,True,True
6.9 Very GoodFrom 10 reviews,Stokol,10000,6.9,Very Good,10,True,True,True,True,True
8.8 ExcellentFrom 2 reviews,Willsmian,20000,8.8,Excellent,2,False,True,False,False,False
,Andeman,4500,,,,True,True,False,False,False
7.7 Very GoodFrom 125 reviews,Wanderland,9800,7.7,Very Good,125,True,True,True,False,False
7.3 Very GoodFrom 61 reviews,Hallerson,12000,7.3,Very Good,61,False,True,True,False,True
7.7 Very GoodFrom 36 reviews,Willsmian,30000,7.7,Very Good,36,True,True,False,False,False
7.4 Very GoodFrom 43 reviews,Ubisville,11500,7.4,Very Good,43,False,True,False,False,False
7.3 Very GoodFrom 6 reviews,Machlessvile,6000,7.3,Very Good,6,True,True,False,False,False
6.7 Very GoodFrom 1 review,Wanderland,3000,6.7,Very Good,1,True,True,True,False,False
8.6 ExcellentFrom 4 reviews,Andeman,24000,8.6,Excellent,4,True,False,False,False,True
,Wanderland,13160,,,,True,False,False,False,False
9.3 ExcellentFrom 3 reviews,Ubisville,88600,9.3,Excellent,3,True,True,False,True,True
,Wanderland,50000,,,,True,False,True,False,False
,Stokol,29000,,,,True,False,False,False,True
7.8 Very GoodFrom 28 reviews,Uberlandia,49500,7.8,Very Good,28,True,True,False,False,True
8.1 ExcellentFrom 4 reviews,Machlessvile,30500,8.1,Excellent,4,True,True,True,False,False
7.7 Very GoodFrom 125 reviews,Andeman,9800,7.7,Very Good,125,True,True,False,False,False
,Wanderland,3700,,,,,,,,
,Andeman,15000,,,,False,True,False,False,False
8.2 ExcellentFrom 20 reviews,Wanderland,20000,8.2,Excellent,20,True,True,False,False,False
7.1 Very GoodFrom 13 reviews,Stokol,20000,7.1,Very Good,13,True,False,True,False,False
7.2 Very GoodFrom 25 reviews,Wanderland,15000,7.2,Very Good,25,False,True,True,False,False
,Stokol,80500,,,,True,False,False,False,True
5.4 GoodFrom 13 reviews,Stokol,4000,5.4,Good,13,False,False,True,False,False
,Uberlandia,16100,,,,False,False,False,True,True
,Stokol,15000,,,,True,True,False,False,True
8.1 ExcellentFrom 18 reviews,Willsmian,15500,8.1,Excellent,18,True,True,False,False,False
,Andeman,6175,,,,True,False,False,False,False
10.0 ExcellentFrom 1 review,Stokol,15000,10.0,Excellent,1,True,True,True,False,True
8.0 ExcellentFrom 34 reviews,Machlessvile,23000,8.0,Excellent,34,True,False,False,False,True
,Willsmian,8000,,,,,,,,
,Andeman,10000,,,,True,False,False,False,True
7.0 Very GoodFrom 32 reviews,Stokol,27500,7.0,Very Good,32,True,True,True,True,True
7.4 Very GoodFrom 5 reviews,Hallerson,20000,7.4,Very Good,5,False,True,True,False,False
9.6 ExcellentFrom 2 reviews,Stokol,8000,9.6,Excellent,2,False,True,False,False,False
8.5 ExcellentFrom 3 reviews,Stokol,8000,8.5,Excellent,3,True,True,False,False,False
6.2 Very GoodFrom 30 reviews,Stokol,17999,6.2,Very Good,30,True,False,False,True,True
7.4 Very GoodFrom 5 reviews,Wanderland,20000,7.4,Very Good,5,False,True,True,False,False
,Andeman,4250,,,,True,False,False,False,False
8.4 ExcellentFrom 4 reviews,Hallerson,15000,8.4,Excellent,4,True,False,False,False,False
8.0 ExcellentFrom 1 review,Stokol,25000,8.0,Excellent,1,True,True,True,False,False
,Uberlandia,12000,,,,True,True,False,False,True
6.3 Very GoodFrom 14 reviews,Stokol,15000,6.3,Very Good,14,True,False,False,False,True
6.9 Very GoodFrom 33 reviews,Machlessvile,13975,6.9,Very Good,33,True,True,False,False,False
6.8 Very GoodFrom 1 review,Machlessvile,17000,6.8,Very Good,1,True,True,True,False,False
7.1 Very GoodFrom 12 reviews,Machlessvile,20000,7.1,Very Good,12,True,False,False,False,False
9.6 ExcellentFrom 4 reviews,Andeman,6000,9.6,Excellent,4,,,,,
5.7 GoodFrom 6 reviews,Stokol,16500,5.7,Good,6,True,False,False,False,False
7.0 Very GoodFrom 6 reviews,Andeman,32000,7.0,Very Good,6,True,True,False,True,True
7.8 Very GoodFrom 15 reviews,Stokol,17483,7.8,Very Good,15,True,False,True,False,False
5.4 GoodFrom 13 reviews,Stokol,4000,5.4,Good,13,False,False,False,False,False
,Wanderland,3300,,,,True,True,False,False,False
8.8 ExcellentFrom 36 reviews,Stokol,25000,8.8,Excellent,36,False,True,True,False,True
4.9 GoodFrom 30 reviews,Willsmian,19720,4.9,Good,30,True,False,True,False,False
,Wanderland,3900,,,,,,,,
7.0 Very GoodFrom 23 reviews,Willsmian,20000,7.0,Very Good,23,True,True,False,False,False
8.2 ExcellentFrom 152 reviews,Andeman,30000,8.2,Excellent,152,False,True,False,False,True
6.9 Very GoodFrom 13 reviews,Hallerson,21000,6.9,Very Good,13,False,True,False,True,True
,Wanderland,1700,,,,True,True,False,False,False
6.4 Very GoodFrom 4 reviews,Andeman,18000,6.4,Very Good,4,True,False,False,False,True
6.7 Very GoodFrom 29 reviews,Uberlandia,10000,6.7,Very Good,29,True,True,False,False,False
8.1 ExcellentFrom 4 reviews,Wanderland,30500,8.1,Excellent,4,True,True,True,False,False
7.7 Very GoodFrom 6 reviews,Ubisville,44203,7.7,Very Good,6,True,True,False,True,True
3.2 FairFrom 2 reviews,Wanderland,11040,3.2,Fair,2,True,True,False,False,False
5.7 GoodFrom 37 reviews,Uberlandia,30000,5.7,Good,37,True,True,False,True,True
7.0 Very GoodFrom 14 reviews,Wanderland,5000,7.0,Very Good,14,True,True,True,False,False
8.6 ExcellentFrom 7 reviews,Stokol,15500,8.6,Excellent,7,True,False,False,False,False
7.7 Very GoodFrom 14 reviews,Uberlandia,18000,7.7,Very Good,14,True,True,True,False,True
,Stokol,10000,,,,True,True,False,False,False
7.6 Very GoodFrom 2 reviews,Andeman,9300,7.6,Very Good,2,True,True,False,False,False
,Stokol,14000,,,,True,False,False,False,False
7.5 Very GoodFrom 35 reviews,Hallerson,67000,7.5,Very Good,35,True,True,False,False,True
7.7 Very GoodFrom 10 reviews,Wanderland,5000,7.7,Very Good,10,False,False,False,False,False
9.6 ExcellentFrom 3 reviews,Wanderland,9200,9.6,Excellent,3,True,True,False,False,False
7.3 Very GoodFrom 41 reviews,Andeman,11000,7.3,Very Good,41,True,True,False,False,True
2.3 FairFrom 2 reviews,Hallerson,3200,2.3,Fair,2,,,,,
5.8 GoodFrom 4 reviews,Stokol,3500,5.8,Good,4,True,False,False,False,False
7.7 Very GoodFrom 125 reviews,Hallerson,9800,7.7,Very Good,125,True,True,True,False,False
8.5 ExcellentFrom 6 reviews,Machlessvile,12000,8.5,Excellent,6,True,True,False,True,True
7.8 Very GoodFrom 4 reviews,Willsmian,10000,7.8,Very Good,4,True,True,False,False,False
,Wanderland,15000,,,,True,True,False,False,True
5.8 GoodFrom 6 reviews,Uberlandia,25000,5.8,Good,6,True,True,True,False,True
8.1 ExcellentFrom 31 reviews,Willsmian,14000,8.1,Excellent,31,True,True,False,False,False
,Machlessvile,2000,,,,,,,,
8.9 ExcellentFrom 19 reviews,Hallerson,35000,8.9,Excellent,19,True,True,True,True,True
,Wanderland,4250,,,,True,False,False,False,False
7.8 Very GoodFrom 10 reviews,Stokol,13500,7.8,Very Good,10,True,True,False,False,True
5.2 GoodFrom 28 reviews,Ubisville,40326,5.2,Good,28,True,True,False,False,True
7.5 Very GoodFrom 35 reviews,Willsmian,67000,7.5,Very Good,35,True,True,False,False,True
8.8 ExcellentFrom 36 reviews,Wanderland,25000,8.8,Excellent,36,False,True,True,False,True
7.6 Very GoodFrom 12 reviews,Stokol,45000,7.6,Very Good,12,True,True,True,False,True
6.4 Very GoodFrom 4 reviews,Ubisville,18000,6.4,Very Good,4,True,False,False,False,True
7.7 Very GoodFrom 8 reviews,Uberlandia,20000,7.7,Very Good,8,True,True,True,False,False
8.2 ExcellentFrom 7 reviews,Wanderland,6500,8.2,Excellent,7,,,,,
5.1 GoodFrom 13 reviews,Machlessvile,88800,5.1,Good,13,True,True,False,True,True
7.2 Very GoodFrom 44 reviews,Stokol,30000,7.2,Very Good,44,True,True,True,True,False
6.5 Very GoodFrom 12 reviews,Willsmian,10000,6.5,Very Good,12,True,True,False,False,False
8.3 ExcellentFrom 18 reviews,Uberlandia,30000,8.3,Excellent,18,True,True,True,False,False
7.0 Very GoodFrom 14 reviews,Uberlandia,5000,7.0,Very Good,14,True,True,True,False,False
7.1 Very GoodFrom 10 reviews,Stokol,11000,7.1,Very Good,10,True,True,False,False,False
8.4 ExcellentFrom 1 review,Hallerson,48200,8.4,Excellent,1,,,,,
6.5 Very GoodFrom 32 reviews,Wanderland,15000,6.5,Very Good,32,True,True,False,True,False
7.7 Very GoodFrom 14 reviews,Willsmian,18000,7.7,Very Good,14,True,True,False,False,True
9.1 ExcellentFrom 12 reviews,Wanderland,37200,9.1,Excellent,12,True,False,True,False,True
,Uberlandia,7000,,,,True,True,True,True,True
7.4 Very GoodFrom 28 reviews,Uberlandia,40000,7.4,Very Good,28,True,True,True,True,False
7.6 Very GoodFrom 1 review,Stokol,5000,7.6,Very Good,1,False,True,False,False,False
,Willsmian,4250,,,,True,False,False,False,False
,Andeman,5500,,,,True,True,True,False,False
,Ubisville,4000,,,,True,True,False,False,False
7.1 Very GoodFrom 68 reviews,Machlessvile,20000,7.1,Very Good,68,True,False,False,False,False
,Stokol,15000,,,,True,True,True,False,False
5.0 GoodFrom 2 reviews,Willsmian,15000,5.0,Good,2,True,False,False,False,True
8.9 ExcellentFrom 11 reviews,Machlessvile,18000,8.9,Excellent,11,False,False,False,False,False
6.8 Very GoodFrom 14 reviews,Andeman,9750,6.8,Very Good,14,True,True,True,True,True
8.0 ExcellentFrom 4 reviews,Andeman,9000,8.0,Excellent,4,True,True,False,False,False
10.0 ExcellentFrom 1 review,Stokol,20000,10.0,Excellent,1,,,,,
,Wanderland,36000,,,,True,False,False,True,False
,Hallerson,53475,,,,,,,,
4.2 GoodFrom 4 reviews,Andeman,4500,4.2,Good,4,True,True,False,False,False
6.9 Very GoodFrom 10 reviews,Uberlandia,18000,6.9,Very Good,10,False,True,True,False,False
8.0 ExcellentFrom 2 reviews,Willsmian,15000,8.0,Excellent,2,True,True,False,False,False
5.2 GoodFrom 28 reviews,Machlessvile,40326,5.2,Good,28,True,True,False,False,True
7.2 Very GoodFrom 4 reviews,Hallerson,13000,7.2,Very Good,4,True,True,False,False,False
,Machlessvile,8000,,,,,,,,
9.6 ExcellentFrom 3 reviews,Uberlandia,55000,9.6,Excellent,3,False,True,False,True,True
6.7 Very GoodFrom 50 reviews,Uberlandia,18000,6.7,Very Good,50,True,True,False,False,False
,Willsmian,1800,,,,,,,,
9.2 ExcellentFrom 1 review,Uberlandia,7800,9.2,Excellent,1,,,,,
5.8 GoodFrom 2 reviews,Stokol,25000,5.8,Good,2,False,True,False,False,False
5.8 GoodFrom 6 reviews,Willsmian,25000,5.8,Good,6,True,True,False,False,True
5.6 GoodFrom 1 review,Uberlandia,5400,5.6,Good,1,True,True,False,False,False
8.2 ExcellentFrom 20 reviews,Stokol,20000,8.2,Excellent,20,True,True,False,False,False
6.9 Very GoodFrom 12 reviews,Hallerson,20000,6.9,Very Good,12,False,True,True,True,True
8.6 ExcellentFrom 4 reviews,Wanderland,24000,8.6,Excellent,4,True,False,False,False,True
8.4 ExcellentFrom 1 review,Hallerson,14000,8.4,Excellent,1,True,True,True,False,False
7.2 Very GoodFrom 30 reviews,Uberlandia,20000,7.2,Very Good,30,True,False,True,False,False
5.8 GoodFrom 6 reviews,Stokol,25000,5.8,Good,6,True,True,True,False,True
6.2 Very GoodFrom 2 reviews,Wanderland,3500,6.2,Very Good,2,,,,,
7.2 Very GoodFrom 4 reviews,Andeman,69569,7.2,Very Good,4,True,True,True,True,True
,Andeman,3500,,,,,,,,
,Uberlandia,2000,,,,True,True,False,False,False
6.7 Very GoodFrom 10 reviews,Hallerson,40191,6.7,Very Good,10,True,True,True,True,True
8.9 ExcellentFrom 3 reviews,Willsmian,20000,8.9,Excellent,3,True,True,False,False,True
7.2 Very GoodFrom 23 reviews,Uberlandia,24500,7.2,Very Good,23,True,True,True,False,True
7.4 Very GoodFrom 10 reviews,Wanderland,8000,7.4,Very Good,10,True,True,False,True,True
7.0 Very GoodFrom 18 reviews,Wanderland,60500,7.0,Very Good,18,True,True,False,True,False
6.4 Very GoodFrom 1 review,Stokol,3500,6.4,Very Good,1,True,True,False,False,False
7.1 Very GoodFrom 68 reviews,Andeman,20000,7.1,Very Good,68,True,False,False,False,False
5.3 GoodFrom 4 reviews,Andeman,11500,5.3,Good,4,True,True,False,True,False
,Stokol,25000,,,,False,False,False,False,True
7.4 Very GoodFrom 4 reviews,Stokol,15000,7.4,Very Good,4,True,True,False,False,False
4.9 GoodFrom 4 reviews,Wanderland,6000,4.9,Good,4,True,False,False,False,False
5.8 GoodFrom 10 reviews,Hallerson,3000,5.8,Good,10,True,True,False,False,False
8.5 ExcellentFrom 4 reviews,Andeman,49900,8.5,Excellent,4,True,True,True,True,True
6.6 Very GoodFrom 16 reviews,Uberlandia,13000,6.6,Very Good,16,True,True,False,False,False
7.7 Very GoodFrom 34 reviews,Stokol,12750,7.7,Very Good,34,False,True,True,False,False
6.7 Very GoodFrom 1 review,Uberlandia,3000,6.7,Very Good,1,True,True,True,False,False
8.7 ExcellentFrom 22 reviews,Hallerson,27000,8.7,Excellent,22,False,True,False,False,False
,Wanderland,10000,,,,True,False,False,False,True
8.7 ExcellentFrom 22 reviews,Stokol,27000,8.7,Excellent,22,False,True,False,False,False
7.3 Very GoodFrom 7 reviews,Stokol,13500,7.3,Very Good,7,True,True,False,False,False
,Hallerson,5405,,,,True,False,False,False,False
9.4 ExcellentFrom 5 reviews,Willsmian,12000,9.4,Excellent,5,True,True,True,True,False
6.4 Very GoodFrom 1 review,Stokol,5500,6.4,Very Good,1,,,,,
8.1 ExcellentFrom 31 reviews,Ubisville,14000,8.1,Excellent,31,True,True,True,False,False
,Hallerson,1700,,,,True,True,False,False,False
7.4 Very GoodFrom 145 reviews,Andeman,17000,7.4,Very Good,145,True,True,True,False,True
,Uberlandia,5405,,,,True,False,False,False,False
9.1 ExcellentFrom 3 reviews,Willsmian,25000,9.1,Excellent,3,True,False,True,True,True
8.3 ExcellentFrom 20 reviews,Wanderland,11000,8.3,Excellent,20,True,False,False,False,False
7.1 Very GoodFrom 68 reviews,Uberlandia,20000,7.1,Very Good,68,True,False,False,False,False
,Stokol,12500,,,,,,,,
7.3 Very GoodFrom 61 reviews,Stokol,12000,7.3,Very Good,61,False,True,False,False,True
7.3 Very GoodFrom 41 reviews,Hallerson,11000,7.3,Very Good,41,True,True,False,False,True
,Ubisville,30000,,,,True,True,False,True,True
7.7 Very GoodFrom 8 reviews,Hallerson,20000,7.7,Very Good,8,True,True,True,False,False
,Stokol,4000,,,,True,True,False,False,False
,Hallerson,2000,,,,True,True,False,False,False
2.4 FairFrom 4 reviews,Wanderland,8000,2.4,Fair,4,True,True,True,False,True
,Andeman,3200,,,,,,,,
8.2 ExcellentFrom 97 reviews,Andeman,16000,8.2,Excellent,97,True,False,True,False,True
6.5 Very GoodFrom 32 reviews,Andeman,15000,6.5,Very Good,32,True,True,True,True,False
7.6 Very GoodFrom 3 reviews,Hallerson,5000,7.6,Very Good,3,True,True,False,False,False
7.5 Very GoodFrom 154 reviews,Hallerson,20000,7.5,Very Good,154,True,False,True,False,True
6.9 Very GoodFrom 17 reviews,Ubisville,13500,6.9,Very Good,17,True,True,False,False,False
,Willsmian,4175,,,,True,False,False,False,False
,Hallerson,6000,,,,True,True,False,False,False
,Willsmian,3040,,,,,,,,
7.2 Very GoodFrom 2 reviews,Hallerson,56000,7.2,Very Good,2,True,True,True,False,False
8.5 ExcellentFrom 6 reviews,Uberlandia,12000,8.5,Excellent,6,True,True,False,True,True
6.8 Very GoodFrom 1 review,Andeman,17000,6.8,Very Good,1,True,True,True,False,False
6.2 Very GoodFrom 10 reviews,Willsmian,4000,6.2,Very Good,10,True,True,False,False,False
6.8 Very GoodFrom 94 reviews,Machlessvile,17500,6.8,Very Good,94,True,True,True,False,False
9.1 ExcellentFrom 3 reviews,Andeman,25000,9.1,Excellent,3,True,False,True,True,True
8.9 ExcellentFrom 3 reviews,Wanderland,20000,8.9,Excellent,3,True,True,False,False,True
,Andeman,8000,,,,,,,,
,Willsmian,4000,,,,True,True,False,False,False
8.7 ExcellentFrom 15 reviews,Wanderland,35000,8.7,Excellent,15,True,True,False,False,True
4.9 GoodFrom 4 reviews,Andeman,6000,4.9,Good,4,True,False,False,False,False
